raw_s,wall_s,kind,jump_ms
331908.920,1781514614.414,hb,
331968.953,1781514674.438,hb,
332028.971,1781514734.465,hb,
332088.992,1781514794.498,hb,
332149.010,1781514854.529,hb,
332209.026,1781514914.557,hb,
332269.047,1781514974.592,hb,
332269.550,1781514975.093,jump,-2.244
332269.653,1781514975.194,jump,-2.689
332269.756,1781514975.294,jump,-2.690
332269.859,1781514975.394,jump,-2.686
332269.962,1781514975.494,jump,-2.688
332270.065,1781514975.595,jump,-2.689
332270.168,1781514975.695,jump,-2.688
332270.271,1781514975.795,jump,-2.689
332270.374,1781514975.895,jump,-2.688
332270.477,1781514975.996,jump,-2.688
332270.579,1781514976.096,jump,-2.375
332270.682,1781514976.196,jump,-2.349
332270.784,1781514976.296,jump,-2.350
332270.887,1781514976.396,jump,-2.351
332270.989,1781514976.496,jump,-2.350
332271.092,1781514976.596,jump,-2.347
332271.194,1781514976.697,jump,-2.350
332271.297,1781514976.797,jump,-2.353
332271.400,1781514976.897,jump,-2.348
332271.502,1781514976.997,jump,-2.350
332271.604,1781514977.097,jump,-2.082
332271.707,1781514977.198,jump,-2.056
332271.809,1781514977.298,jump,-2.057
332271.911,1781514977.398,jump,-2.056
332272.013,1781514977.498,jump,-2.057
332272.115,1781514977.598,jump,-2.057
332272.218,1781514977.699,jump,-2.057
332272.320,1781514977.799,jump,-2.057
332272.422,1781514977.899,jump,-2.056
332272.524,1781514977.999,jump,-2.056
332272.627,1781514978.099,jump,-1.821
332272.729,1781514978.200,jump,-1.803
332272.831,1781514978.300,jump,-1.803
332272.933,1781514978.400,jump,-1.804
332273.035,1781514978.501,jump,-1.803
332273.137,1781514978.601,jump,-1.803
332273.239,1781514978.701,jump,-1.802
332273.341,1781514978.801,jump,-1.802
332273.443,1781514978.901,jump,-1.801
332273.545,1781514979.002,jump,-1.801
332273.647,1781514979.102,jump,-1.588
332273.749,1781514979.202,jump,-1.579
332273.850,1781514979.302,jump,-1.578
332273.952,1781514979.402,jump,-1.578
332274.054,1781514979.503,jump,-1.581
332274.156,1781514979.603,jump,-1.579
332274.257,1781514979.703,jump,-1.580
332274.359,1781514979.803,jump,-1.581
332274.461,1781514979.903,jump,-1.579
332274.563,1781514980.004,jump,-1.577
332274.664,1781514980.104,jump,-1.385
332274.766,1781514980.204,jump,-1.386
332274.868,1781514980.304,jump,-1.385
332274.969,1781514980.404,jump,-1.386
332275.071,1781514980.505,jump,-1.385
332275.172,1781514980.605,jump,-1.386
332275.274,1781514980.705,jump,-1.386
332275.375,1781514980.805,jump,-1.385
332275.477,1781514980.905,jump,-1.386
332275.579,1781514981.005,jump,-1.385
332275.680,1781514981.106,jump,-1.225
332275.781,1781514981.206,jump,-1.213
332275.883,1781514981.306,jump,-1.217
332275.984,1781514981.406,jump,-1.218
332276.086,1781514981.507,jump,-1.216
332276.187,1781514981.607,jump,-1.217
332276.289,1781514981.707,jump,-1.217
332276.390,1781514981.807,jump,-1.217
332276.491,1781514981.907,jump,-1.217
332276.593,1781514982.008,jump,-1.213
332276.694,1781514982.108,jump,-1.069
332276.795,1781514982.208,jump,-1.071
332276.897,1781514982.308,jump,-1.069
332276.998,1781514982.408,jump,-1.070
332277.099,1781514982.509,jump,-1.070
332277.200,1781514982.609,jump,-1.069
332277.302,1781514982.709,jump,-1.068
332277.403,1781514982.809,jump,-1.068
332277.504,1781514982.909,jump,-1.070
332277.605,1781514983.009,jump,-1.063
332329.292,1781515034.607,hb,
332389.343,1781515094.631,hb,
332449.385,1781515154.645,hb,
332463.819,1781515169.074,jump,1.428
332463.918,1781515169.175,jump,2.147
332464.018,1781515169.278,jump,2.170
332464.117,1781515169.379,jump,2.147
332464.217,1781515169.481,jump,2.171
332464.317,1781515169.584,jump,2.171
332464.418,1781515169.686,jump,2.172
332464.518,1781515169.788,jump,2.171
332464.618,1781515169.891,jump,2.171
332464.718,1781515169.993,jump,2.160
332464.818,1781515170.095,jump,1.955
332464.918,1781515170.197,jump,1.906
332465.018,1781515170.299,jump,1.908
332465.119,1781515170.401,jump,1.908
332465.218,1781515170.502,jump,1.888
332465.317,1781515170.603,jump,1.885
332465.416,1781515170.704,jump,1.881
332465.515,1781515170.805,jump,1.878
332465.613,1781515170.905,jump,1.872
332465.712,1781515171.006,jump,1.882
332465.812,1781515171.107,jump,1.658
332465.911,1781515171.208,jump,1.654
332466.010,1781515171.308,jump,1.652
332466.108,1781515171.409,jump,1.647
332466.208,1781515171.510,jump,1.661
332466.307,1781515171.611,jump,1.659
332466.406,1781515171.711,jump,1.655
332466.505,1781515171.812,jump,1.652
332466.603,1781515171.912,jump,1.648
332466.703,1781515172.013,jump,1.639
332466.802,1781515172.114,jump,1.460
332466.901,1781515172.214,jump,1.456
332467.000,1781515172.315,jump,1.452
332467.099,1781515172.415,jump,1.452
332467.198,1781515172.516,jump,1.461
332467.298,1781515172.617,jump,1.456
332467.397,1781515172.717,jump,1.455
332467.496,1781515172.818,jump,1.453
332467.595,1781515172.919,jump,1.461
332467.694,1781515173.019,jump,1.422
332467.794,1781515173.120,jump,1.287
332467.893,1781515173.220,jump,1.280
332467.993,1781515173.322,jump,1.293
332468.092,1781515173.422,jump,1.279
332468.192,1781515173.524,jump,1.293
332468.291,1781515173.624,jump,1.279
332468.391,1781515173.725,jump,1.282
332468.490,1781515173.825,jump,1.280
332468.590,1781515173.926,jump,1.286
332468.689,1781515174.027,jump,1.248
332468.788,1781515174.127,jump,1.130
332468.888,1781515174.228,jump,1.129
332468.987,1781515174.328,jump,1.127
332469.087,1781515174.429,jump,1.132
332469.186,1781515174.530,jump,1.131
332469.286,1781515174.630,jump,1.129
332469.385,1781515174.731,jump,1.128
332469.484,1781515174.831,jump,1.126
332469.584,1781515174.932,jump,1.133
332469.683,1781515175.032,jump,1.087
332470.081,1781515175.434,jump,1.011
332509.301,1781515214.745,hb,
332569.358,1781515274.776,hb,
332629.442,1781515334.777,hb,
332689.472,1781515394.812,hb,
332749.501,1781515454.837,hb,
332809.539,1781515514.858,hb,
332869.559,1781515574.910,hb,
332929.578,1781515634.955,hb,
332989.601,1781515694.989,hb,
333049.622,1781515755.023,hb,
333109.633,1781515815.062,hb,
333169.652,1781515875.099,hb,
333229.673,1781515935.135,hb,
333289.695,1781515995.170,hb,
333349.859,1781516055.174,hb,
333409.935,1781516115.195,hb,
333469.988,1781516175.216,hb,
333530.000,1781516235.243,hb,
333590.028,1781516295.266,hb,
333650.052,1781516355.276,hb,
333710.085,1781516415.294,hb,
333770.044,1781516475.346,hb,
333830.042,1781516535.383,hb,
333890.051,1781516595.427,hb,
333950.062,1781516655.468,hb,
334010.064,1781516715.497,hb,
334070.069,1781516775.531,hb,
334130.081,1781516835.571,hb,
334190.100,1781516895.620,hb,
334196.514,1781516902.035,jump,-1.167
334196.618,1781516902.135,jump,-3.425
334196.722,1781516902.236,jump,-3.424
334196.825,1781516902.336,jump,-3.425
334196.929,1781516902.436,jump,-3.420
334197.032,1781516902.536,jump,-3.426
334197.136,1781516902.636,jump,-3.428
334197.240,1781516902.737,jump,-3.424
334197.343,1781516902.837,jump,-3.425
334197.447,1781516902.937,jump,-3.420
334197.550,1781516903.037,jump,-3.279
334197.653,1781516903.137,jump,-2.989
334197.757,1781516903.237,jump,-2.990
334197.860,1781516903.337,jump,-2.989
334197.963,1781516903.438,jump,-2.988
334198.066,1781516903.538,jump,-2.987
334198.169,1781516903.638,jump,-2.989
334198.272,1781516903.738,jump,-2.992
334198.375,1781516903.838,jump,-2.987
334198.479,1781516903.938,jump,-2.992
334198.582,1781516904.039,jump,-2.862
334198.684,1781516904.139,jump,-2.615
334198.787,1781516904.239,jump,-2.614
334198.890,1781516904.339,jump,-2.614
334198.993,1781516904.439,jump,-2.613
334199.096,1781516904.540,jump,-2.616
334199.199,1781516904.640,jump,-2.616
334199.302,1781516904.740,jump,-2.615
334199.404,1781516904.841,jump,-2.614
334199.507,1781516904.941,jump,-2.615
334199.610,1781516905.041,jump,-2.491
334199.712,1781516905.141,jump,-2.288
334199.815,1781516905.241,jump,-2.285
334199.917,1781516905.342,jump,-2.287
334200.020,1781516905.442,jump,-2.284
334200.122,1781516905.542,jump,-2.288
334200.225,1781516905.642,jump,-2.286
334200.327,1781516905.742,jump,-2.285
334200.430,1781516905.842,jump,-2.285
334200.532,1781516905.943,jump,-2.287
334200.635,1781516906.043,jump,-2.170
334200.737,1781516906.143,jump,-2.001
334200.839,1781516906.243,jump,-2.000
334200.941,1781516906.344,jump,-2.002
334201.043,1781516906.444,jump,-2.001
334201.146,1781516906.544,jump,-2.003
334201.248,1781516906.644,jump,-2.001
334201.350,1781516906.744,jump,-2.000
334201.452,1781516906.845,jump,-2.001
334201.555,1781516906.945,jump,-2.003
334201.657,1781516907.045,jump,-1.923
334201.759,1781516907.145,jump,-1.753
334201.861,1781516907.245,jump,-1.753
334201.963,1781516907.346,jump,-1.752
334202.064,1781516907.446,jump,-1.753
334202.166,1781516907.546,jump,-1.751
334202.268,1781516907.646,jump,-1.755
334202.370,1781516907.746,jump,-1.754
334202.472,1781516907.847,jump,-1.755
334202.574,1781516907.947,jump,-1.754
334202.676,1781516908.047,jump,-1.662
334202.778,1781516908.147,jump,-1.536
334202.880,1781516908.248,jump,-1.537
334202.981,1781516908.348,jump,-1.536
334203.083,1781516908.448,jump,-1.536
334203.185,1781516908.548,jump,-1.538
334203.287,1781516908.648,jump,-1.553
334203.389,1781516908.749,jump,-1.523
334203.490,1781516908.849,jump,-1.536
334203.592,1781516908.949,jump,-1.538
334203.694,1781516909.049,jump,-1.462
334203.795,1781516909.149,jump,-1.347
334203.897,1781516909.249,jump,-1.349
334203.998,1781516909.350,jump,-1.349
334204.100,1781516909.450,jump,-1.349
334204.201,1781516909.550,jump,-1.348
334204.303,1781516909.650,jump,-1.349
334204.404,1781516909.750,jump,-1.349
334204.506,1781516909.851,jump,-1.347
334204.607,1781516909.951,jump,-1.348
334204.709,1781516910.051,jump,-1.276
334204.810,1781516910.151,jump,-1.184
334204.912,1781516910.252,jump,-1.186
334205.013,1781516910.352,jump,-1.184
334205.115,1781516910.452,jump,-1.185
334205.216,1781516910.552,jump,-1.184
334205.317,1781516910.652,jump,-1.184
334205.419,1781516910.752,jump,-1.184
334205.520,1781516910.853,jump,-1.184
334205.621,1781516910.953,jump,-1.184
334205.722,1781516911.053,jump,-1.113
334205.824,1781516911.153,jump,-1.041
334205.925,1781516911.253,jump,-1.042
334206.026,1781516911.354,jump,-1.043
334206.127,1781516911.454,jump,-1.041
334206.229,1781516911.554,jump,-1.041
334206.330,1781516911.654,jump,-1.042
334206.431,1781516911.754,jump,-1.042
334206.533,1781516911.855,jump,-1.042
334206.634,1781516911.955,jump,-1.041
334250.332,1781516955.644,hb,
334310.411,1781517015.663,hb,
334370.421,1781517075.693,hb,
334430.434,1781517135.737,hb,
334490.450,1781517195.764,hb,
334550.475,1781517255.796,hb,
334610.497,1781517315.826,hb,
334670.520,1781517375.856,hb,
334730.544,1781517435.887,hb,
334790.561,1781517495.912,hb,
334850.585,1781517555.942,hb,
334910.605,1781517615.970,hb,
334970.627,1781517675.999,hb,
335030.762,1781517736.013,hb,
335090.900,1781517796.113,hb,
335150.936,1781517856.126,hb,
335210.976,1781517916.140,hb,
335271.011,1781517976.147,hb,
335289.953,1781517995.082,jump,1.221
335290.052,1781517995.183,jump,1.494
335290.153,1781517995.285,jump,1.506
335290.252,1781517995.386,jump,1.490
335290.352,1781517995.488,jump,1.504
335290.452,1781517995.589,jump,1.492
335290.552,1781517995.691,jump,1.505
335290.652,1781517995.792,jump,1.493
335290.752,1781517995.893,jump,1.505
335290.851,1781517995.994,jump,1.493
335290.952,1781517996.096,jump,1.343
335291.051,1781517996.197,jump,1.315
335291.152,1781517996.299,jump,1.321
335291.251,1781517996.399,jump,1.309
335291.350,1781517996.500,jump,1.310
335291.449,1781517996.600,jump,1.310
335291.549,1781517996.701,jump,1.307
335291.648,1781517996.801,jump,1.307
335291.747,1781517996.901,jump,1.305
335291.845,1781517997.001,jump,1.305
335291.946,1781517997.103,jump,1.170
335292.046,1781517997.204,jump,1.163
335292.146,1781517997.306,jump,1.163
335292.245,1781517997.406,jump,1.143
335292.346,1781517997.507,jump,1.172
335292.445,1781517997.608,jump,1.155
335292.545,1781517997.710,jump,1.164
335292.645,1781517997.810,jump,1.153
335292.745,1781517997.912,jump,1.164
335292.844,1781517998.012,jump,1.144
335292.945,1781517998.113,jump,1.023
335293.044,1781517998.214,jump,1.017
335293.144,1781517998.315,jump,1.024
335293.244,1781517998.415,jump,1.015
335293.344,1781517998.517,jump,1.025
335293.443,1781517998.617,jump,1.015
335293.543,1781517998.718,jump,1.021
335293.643,1781517998.819,jump,1.015
335293.743,1781517998.920,jump,1.024
335330.903,1781518036.166,hb,
335390.910,1781518096.204,hb,
335450.926,1781518156.249,hb,
335510.973,1781518216.266,hb,
335571.006,1781518276.271,hb,
335631.039,1781518336.301,hb,
335691.066,1781518396.329,hb,
335751.124,1781518456.352,hb,
335811.160,1781518516.372,hb,
335871.192,1781518576.389,hb,
335931.228,1781518636.412,hb,
335991.264,1781518696.437,hb,
336051.299,1781518756.463,hb,
336111.331,1781518816.486,hb,
336171.365,1781518876.510,hb,
336231.400,1781518936.536,hb,
336291.436,1781518996.563,hb,
336351.470,1781519056.588,hb,
336411.504,1781519116.613,hb,
336471.538,1781519176.638,hb,
336531.570,1781519236.662,hb,
336591.605,1781519296.687,hb,
336651.638,1781519356.711,hb,
336711.668,1781519416.732,hb,
336771.699,1781519476.755,hb,
336831.730,1781519536.777,hb,
336891.753,1781519596.836,hb,
336951.762,1781519656.886,hb,
337011.778,1781519716.921,hb,
337071.802,1781519776.953,hb,
337131.828,1781519836.985,hb,
337191.857,1781519897.018,hb,
337251.887,1781519957.051,hb,
337311.913,1781520017.079,hb,
337371.940,1781520077.110,hb,
337431.968,1781520137.141,hb,
