raw_s,wall_s,offset_ms,delay_ms,err
35093.442,1781217817.011,29.826,0.411,
35094.442,1781217818.010,30.125,0.440,
35095.442,1781217819.010,30.473,0.237,
35096.443,1781217820.010,30.681,0.461,
35097.443,1781217821.010,31.010,0.389,
35098.443,1781217822.010,31.295,0.354,
35099.444,1781217823.010,31.566,0.365,
35100.444,1781217824.010,31.883,0.406,
35101.445,1781217825.010,32.232,0.389,
35102.445,1781217826.011,32.449,0.466,
35103.445,1781217827.010,32.845,0.357,
35104.446,1781217828.010,33.155,0.340,
35105.446,1781217829.011,33.488,0.379,
35106.447,1781217830.011,33.800,0.352,
35107.447,1781217831.010,34.145,0.391,
35108.447,1781217832.010,34.499,0.327,
35109.448,1781217833.010,34.815,0.442,
35110.448,1781217834.010,35.134,0.405,
35111.449,1781217835.011,35.486,0.443,
35112.449,1781217836.010,35.837,0.268,
35113.449,1781217837.010,36.189,0.277,
35114.450,1781217838.010,36.526,0.429,
35115.450,1781217839.011,36.879,0.421,
35116.451,1781217840.010,37.269,0.349,
35117.451,1781217841.011,37.631,0.401,
35118.451,1781217842.010,37.964,0.326,
35119.452,1781217843.011,38.349,0.373,
35120.452,1781217844.010,38.736,0.277,
35121.453,1781217845.010,39.104,0.401,
35122.453,1781217846.010,39.449,0.353,
35123.454,1781217847.010,39.830,0.357,
35124.454,1781217848.010,40.205,0.370,
35125.454,1781217849.010,40.558,0.450,
35126.455,1781217850.010,40.933,0.388,
35127.455,1781217851.010,41.351,0.373,
35128.456,1781217852.010,41.691,0.407,
35129.456,1781217853.010,42.109,0.327,
35130.456,1781217854.010,42.516,0.343,
35131.457,1781217855.010,42.845,0.467,
35132.458,1781217856.010,43.293,0.272,
35133.458,1781217857.010,43.683,0.355,
35134.458,1781217858.010,44.091,0.392,
35135.459,1781217859.011,44.471,0.297,
35136.459,1781217860.011,44.841,0.419,
35137.460,1781217861.011,45.281,0.324,
35138.460,1781217862.010,45.687,0.314,
35139.461,1781217863.010,46.058,0.375,
35140.461,1781217864.010,46.479,0.323,
35141.462,1781217865.010,46.858,0.378,
35142.462,1781217866.010,47.246,0.395,
35143.463,1781217867.010,47.678,0.298,
35144.463,1781217868.010,48.077,0.380,
35145.463,1781217869.010,48.480,0.252,
35146.464,1781217870.010,48.849,0.465,
35147.464,1781217871.010,49.312,0.400,
35148.465,1781217872.010,49.716,0.441,
35149.465,1781217873.010,50.121,0.366,
35150.466,1781217874.010,50.510,0.394,
35151.466,1781217875.010,50.929,0.399,
35152.467,1781217876.010,51.360,0.433,
35153.467,1781217877.011,51.753,0.410,
35154.468,1781217878.011,52.165,0.398,
35155.468,1781217879.011,52.605,0.355,
35156.469,1781217880.010,53.084,0.393,
35157.469,1781217881.011,53.431,0.385,
35158.470,1781217882.011,53.853,0.364,
35159.470,1781217883.011,54.254,0.391,
35160.470,1781217884.010,54.715,0.318,
35161.471,1781217885.010,55.123,0.337,
35162.471,1781217886.010,55.556,0.328,
