raw_s,wall_s,kind,jump_ms
337785.259,1781520490.317,jump,1.046
337785.358,1781520490.417,jump,1.046
337785.458,1781520490.518,jump,1.046
337785.557,1781520490.618,jump,1.044
337785.657,1781520490.719,jump,1.044
337785.757,1781520490.820,jump,1.055
337785.856,1781520490.921,jump,1.046
337785.956,1781520491.022,jump,1.026
337794.540,1781520499.657,hb,
337854.594,1781520559.694,hb,
337914.607,1781520619.721,hb,
337974.699,1781520679.735,hb,
338034.811,1781520739.744,hb,
338094.874,1781520799.763,hb,
338136.276,1781520841.148,jump,2.109
338136.376,1781520841.250,jump,2.127
338136.475,1781520841.352,jump,2.110
338136.575,1781520841.453,jump,2.116
338136.674,1781520841.555,jump,2.116
338136.775,1781520841.657,jump,2.136
338136.873,1781520841.757,jump,2.091
338136.972,1781520841.858,jump,2.106
338137.072,1781520841.961,jump,2.133
338137.170,1781520842.061,jump,1.960
338137.271,1781520842.163,jump,1.873
338137.370,1781520842.264,jump,1.852
338137.469,1781520842.365,jump,1.852
338137.568,1781520842.466,jump,1.856
338137.668,1781520842.568,jump,1.858
338137.768,1781520842.670,jump,1.875
338137.868,1781520842.772,jump,1.874
338137.967,1781520842.872,jump,1.841
338138.067,1781520842.974,jump,1.874
338138.167,1781520843.076,jump,1.721
338138.266,1781520843.177,jump,1.622
338138.365,1781520843.277,jump,1.620
338138.464,1781520843.378,jump,1.626
338138.564,1781520843.479,jump,1.641
338138.664,1781520843.581,jump,1.645
338138.764,1781520843.683,jump,1.647
338138.864,1781520843.785,jump,1.639
338138.963,1781520843.885,jump,1.624
338139.063,1781520843.987,jump,1.645
338139.162,1781520844.088,jump,1.461
338139.262,1781520844.189,jump,1.446
338139.362,1781520844.290,jump,1.430
338139.461,1781520844.390,jump,1.430
338139.560,1781520844.491,jump,1.432
338139.659,1781520844.591,jump,1.428
338139.758,1781520844.692,jump,1.428
338139.857,1781520844.792,jump,1.427
338139.955,1781520844.892,jump,1.423
338140.054,1781520844.992,jump,1.427
338140.153,1781520845.093,jump,1.283
338140.252,1781520845.193,jump,1.257
338140.351,1781520845.293,jump,1.258
338140.450,1781520845.394,jump,1.256
338140.549,1781520845.494,jump,1.257
338140.648,1781520845.594,jump,1.256
338140.748,1781520845.695,jump,1.258
338140.847,1781520845.795,jump,1.256
338140.946,1781520845.895,jump,1.256
338141.045,1781520845.996,jump,1.258
338141.144,1781520846.096,jump,1.125
338141.244,1781520846.197,jump,1.112
338141.344,1781520846.298,jump,1.120
338141.444,1781520846.399,jump,1.120
338141.544,1781520846.501,jump,1.120
338141.645,1781520846.602,jump,1.118
338141.744,1781520846.703,jump,1.112
338141.844,1781520846.804,jump,1.119
338141.945,1781520846.906,jump,1.118
338142.045,1781520847.007,jump,1.120
338154.823,1781520859.852,hb,
338214.796,1781520919.903,hb,
338274.793,1781520979.959,hb,
338334.802,1781521040.008,hb,
338361.852,1781521067.068,jump,-1.971
338361.955,1781521067.169,jump,-3.133
338362.058,1781521067.269,jump,-3.133
338362.162,1781521067.369,jump,-3.133
338362.265,1781521067.469,jump,-3.134
338362.368,1781521067.569,jump,-3.134
338362.472,1781521067.669,jump,-3.131
338362.575,1781521067.770,jump,-3.133
338362.678,1781521067.870,jump,-3.136
338362.782,1781521067.970,jump,-3.133
338362.885,1781521068.070,jump,-2.894
338362.988,1781521068.170,jump,-2.737
338363.090,1781521068.270,jump,-2.735
338363.193,1781521068.371,jump,-2.738
338363.296,1781521068.471,jump,-2.735
338363.399,1781521068.571,jump,-2.737
338363.502,1781521068.671,jump,-2.739
338363.605,1781521068.771,jump,-2.740
338363.708,1781521068.872,jump,-2.738
338363.811,1781521068.972,jump,-2.738
338363.914,1781521069.072,jump,-2.519
338364.016,1781521069.172,jump,-2.393
338364.119,1781521069.272,jump,-2.394
338364.221,1781521069.373,jump,-2.397
338364.324,1781521069.473,jump,-2.393
338364.426,1781521069.573,jump,-2.393
338364.529,1781521069.673,jump,-2.394
338364.632,1781521069.773,jump,-2.393
338364.734,1781521069.873,jump,-2.394
338364.837,1781521069.974,jump,-2.396
338364.939,1781521070.074,jump,-2.186
338365.041,1781521070.174,jump,-2.095
338365.144,1781521070.274,jump,-2.094
338365.246,1781521070.374,jump,-2.097
338365.348,1781521070.475,jump,-2.095
338365.451,1781521070.575,jump,-2.095
338365.553,1781521070.675,jump,-2.095
338365.655,1781521070.775,jump,-2.115
338365.757,1781521070.875,jump,-2.071
338365.859,1781521070.975,jump,-2.096
338365.962,1781521071.075,jump,-1.909
338366.064,1781521071.176,jump,-1.835
338366.166,1781521071.276,jump,-1.836
338366.268,1781521071.376,jump,-1.834
338366.370,1781521071.476,jump,-1.834
338366.472,1781521071.576,jump,-1.833
338366.574,1781521071.676,jump,-1.835
338366.676,1781521071.777,jump,-1.835
338366.778,1781521071.877,jump,-1.835
338366.880,1781521071.977,jump,-1.836
338366.982,1781521072.077,jump,-1.667
338367.083,1781521072.177,jump,-1.608
338367.185,1781521072.278,jump,-1.608
338367.287,1781521072.378,jump,-1.610
338367.389,1781521072.478,jump,-1.609
338367.491,1781521072.578,jump,-1.608
338367.592,1781521072.679,jump,-1.610
338367.694,1781521072.779,jump,-1.609
338367.796,1781521072.879,jump,-1.609
338367.898,1781521072.979,jump,-1.607
338368.000,1781521073.079,jump,-1.457
338368.101,1781521073.180,jump,-1.412
338368.203,1781521073.280,jump,-1.410
338368.304,1781521073.380,jump,-1.411
338368.406,1781521073.480,jump,-1.411
338368.508,1781521073.580,jump,-1.412
338368.609,1781521073.680,jump,-1.410
338368.711,1781521073.781,jump,-1.411
338368.812,1781521073.881,jump,-1.411
338368.914,1781521073.981,jump,-1.411
338369.015,1781521074.081,jump,-1.277
338369.117,1781521074.181,jump,-1.240
338369.218,1781521074.282,jump,-1.239
338369.320,1781521074.382,jump,-1.240
338369.421,1781521074.482,jump,-1.239
338369.523,1781521074.582,jump,-1.240
338369.624,1781521074.683,jump,-1.239
338369.726,1781521074.783,jump,-1.239
338369.827,1781521074.883,jump,-1.239
338369.929,1781521074.983,jump,-1.238
338370.030,1781521075.083,jump,-1.123
338370.131,1781521075.184,jump,-1.088
338370.232,1781521075.284,jump,-1.088
338370.334,1781521075.384,jump,-1.088
338370.435,1781521075.484,jump,-1.088
338370.536,1781521075.584,jump,-1.088
338370.637,1781521075.684,jump,-1.090
338370.739,1781521075.785,jump,-1.089
338370.840,1781521075.885,jump,-1.089
338370.941,1781521075.985,jump,-1.089
338395.061,1781521100.023,hb,
338455.116,1781521160.026,hb,
338515.041,1781521220.083,hb,
338575.035,1781521280.117,hb,
338635.047,1781521340.158,hb,
338695.076,1781521400.187,hb,
338755.101,1781521460.219,hb,
338815.118,1781521520.252,hb,
338875.134,1781521580.288,hb,
338935.150,1781521640.324,hb,
338995.164,1781521700.359,hb,
339055.175,1781521760.392,hb,
339100.865,1781521806.095,jump,-2.640
339100.969,1781521806.195,jump,-3.244
339101.072,1781521806.296,jump,-3.243
339101.175,1781521806.396,jump,-3.243
339101.279,1781521806.496,jump,-3.245
339101.382,1781521806.596,jump,-3.249
339101.486,1781521806.697,jump,-3.248
339101.589,1781521806.797,jump,-3.244
339101.693,1781521806.897,jump,-3.246
339101.796,1781521806.997,jump,-3.245
339101.899,1781521807.097,jump,-2.869
339102.002,1781521807.198,jump,-2.837
339102.105,1781521807.298,jump,-2.834
339102.209,1781521807.398,jump,-2.837
339102.312,1781521807.498,jump,-2.836
339102.415,1781521807.598,jump,-2.835
339102.518,1781521807.699,jump,-2.833
339102.621,1781521807.799,jump,-2.836
339102.724,1781521807.899,jump,-2.834
339102.827,1781521807.999,jump,-2.834
339102.929,1781521808.099,jump,-2.496
339103.032,1781521808.199,jump,-2.478
339103.135,1781521808.300,jump,-2.480
339103.237,1781521808.400,jump,-2.478
339103.340,1781521808.500,jump,-2.477
339103.443,1781521808.600,jump,-2.479
339103.545,1781521808.701,jump,-2.478
339103.648,1781521808.801,jump,-2.477
339103.751,1781521808.901,jump,-2.480
339103.853,1781521809.001,jump,-2.476
339103.956,1781521809.101,jump,-2.186
339104.058,1781521809.202,jump,-2.170
339104.161,1781521809.302,jump,-2.171
339104.263,1781521809.402,jump,-2.168
339104.365,1781521809.502,jump,-2.166
339104.468,1781521809.602,jump,-2.169
339104.570,1781521809.703,jump,-2.170
339104.673,1781521809.803,jump,-2.169
339104.775,1781521809.903,jump,-2.169
339104.877,1781521810.003,jump,-2.165
339104.979,1781521810.103,jump,-1.898
339105.082,1781521810.204,jump,-1.901
339105.184,1781521810.304,jump,-1.901
339105.286,1781521810.404,jump,-1.897
339105.388,1781521810.504,jump,-1.898
339105.490,1781521810.604,jump,-1.899
339105.592,1781521810.705,jump,-1.901
339105.694,1781521810.805,jump,-1.898
339105.796,1781521810.905,jump,-1.899
339105.898,1781521811.005,jump,-1.898
339106.000,1781521811.106,jump,-1.664
339106.102,1781521811.206,jump,-1.663
339106.204,1781521811.306,jump,-1.665
339106.306,1781521811.406,jump,-1.663
339106.408,1781521811.506,jump,-1.663
339106.509,1781521811.606,jump,-1.664
339106.611,1781521811.707,jump,-1.663
339106.713,1781521811.807,jump,-1.664
339106.815,1781521811.907,jump,-1.665
339106.917,1781521812.007,jump,-1.663
339107.019,1781521812.108,jump,-1.461
339107.120,1781521812.208,jump,-1.459
339107.222,1781521812.308,jump,-1.459
339107.324,1781521812.408,jump,-1.460
339107.425,1781521812.508,jump,-1.459
339107.527,1781521812.608,jump,-1.458
339107.628,1781521812.709,jump,-1.459
339107.730,1781521812.809,jump,-1.459
339107.832,1781521812.909,jump,-1.461
339107.934,1781521813.009,jump,-1.453
339108.035,1781521813.109,jump,-1.281
339108.136,1781521813.210,jump,-1.280
339108.238,1781521813.310,jump,-1.281
339108.339,1781521813.410,jump,-1.282
339108.441,1781521813.510,jump,-1.281
339108.542,1781521813.610,jump,-1.281
339108.644,1781521813.711,jump,-1.281
339108.745,1781521813.811,jump,-1.281
339108.847,1781521813.911,jump,-1.282
339108.948,1781521814.011,jump,-1.271
339109.050,1781521814.112,jump,-1.127
339109.151,1781521814.212,jump,-1.124
339109.252,1781521814.312,jump,-1.125
339109.354,1781521814.412,jump,-1.126
339109.455,1781521814.512,jump,-1.125
339109.556,1781521814.613,jump,-1.126
339109.658,1781521814.713,jump,-1.125
339109.759,1781521814.813,jump,-1.127
339109.860,1781521814.913,jump,-1.125
339109.962,1781521815.013,jump,-1.120
339115.412,1781521820.422,hb,
339175.471,1781521880.469,hb,
339235.448,1781521940.514,hb,
339295.455,1781522000.554,hb,
339296.058,1781522001.155,jump,-1.262
339296.160,1781522001.255,jump,-1.262
339296.261,1781522001.355,jump,-1.262
339296.362,1781522001.455,jump,-1.260
339296.464,1781522001.555,jump,-1.261
339296.565,1781522001.655,jump,-1.262
339296.667,1781522001.756,jump,-1.262
339296.768,1781522001.856,jump,-1.263
339296.870,1781522001.956,jump,-1.262
339296.971,1781522002.057,jump,-1.181
339297.073,1781522002.157,jump,-1.110
339297.174,1781522002.257,jump,-1.109
339297.275,1781522002.357,jump,-1.109
339297.377,1781522002.457,jump,-1.109
339297.478,1781522002.558,jump,-1.109
339297.579,1781522002.658,jump,-1.109
339297.681,1781522002.758,jump,-1.109
339297.782,1781522002.858,jump,-1.109
339297.883,1781522002.958,jump,-1.108
339297.984,1781522003.059,jump,-1.042
339355.536,1781522060.606,hb,
339360.046,1781522065.116,jump,-1.514
339360.147,1781522065.216,jump,-1.514
339360.249,1781522065.316,jump,-1.512
339360.351,1781522065.417,jump,-1.515
339360.453,1781522065.517,jump,-1.514
339360.554,1781522065.617,jump,-1.515
339360.656,1781522065.718,jump,-1.512
339360.758,1781522065.818,jump,-1.514
339360.860,1781522065.918,jump,-1.512
339360.961,1781522066.018,jump,-1.484
339361.063,1781522066.118,jump,-1.328
339361.164,1781522066.219,jump,-1.329
339361.266,1781522066.319,jump,-1.328
339361.368,1781522066.419,jump,-1.329
339361.469,1781522066.519,jump,-1.327
339361.570,1781522066.619,jump,-1.328
339361.672,1781522066.720,jump,-1.327
339361.773,1781522066.820,jump,-1.328
339361.875,1781522066.920,jump,-1.327
339361.977,1781522067.020,jump,-1.306
339362.078,1781522067.120,jump,-1.167
339362.179,1781522067.221,jump,-1.166
339362.281,1781522067.321,jump,-1.167
339362.382,1781522067.421,jump,-1.165
339362.483,1781522067.521,jump,-1.166
339362.585,1781522067.621,jump,-1.167
339362.686,1781522067.721,jump,-1.166
339362.787,1781522067.822,jump,-1.166
339362.889,1781522067.922,jump,-1.166
339362.990,1781522068.022,jump,-1.154
339363.091,1781522068.122,jump,-1.026
339363.193,1781522068.223,jump,-1.026
339363.294,1781522068.323,jump,-1.026
339363.395,1781522068.423,jump,-1.024
339363.496,1781522068.523,jump,-1.025
339363.597,1781522068.623,jump,-1.026
339363.699,1781522068.723,jump,-1.025
339363.800,1781522068.824,jump,-1.027
339363.901,1781522068.924,jump,-1.025
339415.683,1781522120.627,hb,
339475.725,1781522180.650,hb,
339490.158,1781522195.079,jump,1.053
339490.258,1781522195.180,jump,1.512
339490.358,1781522195.282,jump,1.513
339490.458,1781522195.384,jump,1.514
339490.559,1781522195.486,jump,1.512
339490.658,1781522195.587,jump,1.500
339490.758,1781522195.689,jump,1.514
339490.859,1781522195.790,jump,1.513
339490.959,1781522195.892,jump,1.509
339491.059,1781522195.993,jump,1.510
339491.159,1781522196.095,jump,1.366
339491.259,1781522196.197,jump,1.331
339491.360,1781522196.298,jump,1.329
339491.460,1781522196.400,jump,1.330
339491.559,1781522196.500,jump,1.317
339491.658,1781522196.601,jump,1.317
339491.758,1781522196.702,jump,1.329
339491.859,1781522196.804,jump,1.331
339491.959,1781522196.906,jump,1.329
339492.059,1781522197.007,jump,1.331
339492.159,1781522197.108,jump,1.165
339492.259,1781522197.210,jump,1.170
339492.360,1781522197.311,jump,1.171
339492.460,1781522197.413,jump,1.169
339492.560,1781522197.514,jump,1.170
339492.660,1781522197.615,jump,1.168
339492.760,1781522197.717,jump,1.171
339492.859,1781522197.817,jump,1.156
339492.959,1781522197.917,jump,1.159
339493.059,1781522198.019,jump,1.152
339493.159,1781522198.120,jump,1.030
339493.259,1781522198.221,jump,1.031
339493.360,1781522198.322,jump,1.031
339493.460,1781522198.424,jump,1.030
339493.560,1781522198.524,jump,1.023
339493.659,1781522198.625,jump,1.021
339493.759,1781522198.726,jump,1.028
339493.859,1781522198.827,jump,1.029
339493.959,1781522198.928,jump,1.030
339535.641,1781522240.674,hb,
339595.671,1781522300.702,hb,
339655.694,1781522360.728,hb,
339715.721,1781522420.763,hb,
339775.907,1781522480.856,hb,
339835.950,1781522540.876,hb,
339895.973,1781522600.906,hb,
339956.000,1781522660.933,hb,
340016.033,1781522720.961,hb,
340076.064,1781522780.985,hb,
340136.096,1781522841.009,hb,
340196.129,1781522901.034,hb,
340256.119,1781522961.082,hb,
340316.123,1781523021.133,hb,
340376.172,1781523081.157,hb,
340436.229,1781523141.174,hb,
340496.233,1781523201.204,hb,
340556.192,1781523261.241,hb,
340616.200,1781523321.275,hb,
340676.223,1781523381.299,hb,
340736.241,1781523441.327,hb,
340796.256,1781523501.357,hb,
340856.270,1781523561.385,hb,
340916.287,1781523621.418,hb,
340976.304,1781523681.451,hb,
341036.320,1781523741.483,hb,
341062.873,1781523768.041,jump,-1.314
341062.977,1781523768.141,jump,-3.309
341063.080,1781523768.242,jump,-3.309
341063.184,1781523768.342,jump,-3.311
341063.287,1781523768.442,jump,-3.314
341063.391,1781523768.542,jump,-3.312
341063.494,1781523768.642,jump,-3.311
341063.598,1781523768.743,jump,-3.313
341063.701,1781523768.843,jump,-3.310
341063.805,1781523768.943,jump,-3.314
341063.908,1781523769.043,jump,-3.145
341064.011,1781523769.143,jump,-2.892
341064.114,1781523769.244,jump,-2.895
341064.217,1781523769.344,jump,-2.892
341064.321,1781523769.444,jump,-2.895
341064.424,1781523769.544,jump,-2.896
341064.527,1781523769.645,jump,-2.891
341064.630,1781523769.745,jump,-2.892
341064.733,1781523769.845,jump,-2.892
341064.836,1781523769.945,jump,-2.892
341064.939,1781523770.045,jump,-2.741
341065.042,1781523770.145,jump,-2.528
341065.144,1781523770.246,jump,-2.529
341065.247,1781523770.346,jump,-2.527
341065.350,1781523770.446,jump,-2.531
341065.452,1781523770.546,jump,-2.526
341065.555,1781523770.646,jump,-2.531
341065.658,1781523770.747,jump,-2.528
341065.761,1781523770.847,jump,-2.529
341065.864,1781523770.947,jump,-2.531
341065.966,1781523771.047,jump,-2.393
341066.068,1781523771.147,jump,-2.212
341066.171,1781523771.248,jump,-2.211
341066.273,1781523771.348,jump,-2.214
341066.376,1781523771.448,jump,-2.211
341066.478,1781523771.548,jump,-2.210
341066.580,1781523771.648,jump,-2.212
341066.683,1781523771.749,jump,-2.214
341066.785,1781523771.849,jump,-2.214
341066.888,1781523771.949,jump,-2.215
341066.990,1781523772.049,jump,-2.085
341067.092,1781523772.150,jump,-1.937
341067.194,1781523772.250,jump,-1.937
341067.297,1781523772.350,jump,-1.937
341067.399,1781523772.450,jump,-1.936
341067.501,1781523772.550,jump,-1.936
341067.603,1781523772.650,jump,-1.936
341067.705,1781523772.751,jump,-1.936
341067.807,1781523772.851,jump,-1.937
341067.909,1781523772.951,jump,-1.936
341068.011,1781523773.051,jump,-1.819
341068.113,1781523773.151,jump,-1.696
341068.215,1781523773.252,jump,-1.698
341068.317,1781523773.352,jump,-1.695
341068.419,1781523773.452,jump,-1.698
341068.521,1781523773.552,jump,-1.699
341068.623,1781523773.652,jump,-1.699
341068.725,1781523773.753,jump,-1.695
341068.826,1781523773.853,jump,-1.696
341068.928,1781523773.953,jump,-1.697
341069.030,1781523774.053,jump,-1.604
341069.132,1781523774.153,jump,-1.490
341069.233,1781523774.254,jump,-1.490
341069.335,1781523774.354,jump,-1.488
341069.437,1781523774.454,jump,-1.489
341069.539,1781523774.554,jump,-1.490
341069.640,1781523774.655,jump,-1.490
341069.742,1781523774.755,jump,-1.488
341069.844,1781523774.855,jump,-1.488
341069.946,1781523774.955,jump,-1.490
341070.047,1781523775.055,jump,-1.391
341070.149,1781523775.156,jump,-1.307
341070.250,1781523775.256,jump,-1.306
341070.352,1781523775.356,jump,-1.308
341070.453,1781523775.456,jump,-1.307
341070.555,1781523775.557,jump,-1.308
341070.657,1781523775.657,jump,-1.306
341070.758,1781523775.757,jump,-1.305
341070.860,1781523775.857,jump,-1.307
341070.961,1781523775.958,jump,-1.307
341071.063,1781523776.058,jump,-1.225
341071.164,1781523776.158,jump,-1.148
341071.265,1781523776.258,jump,-1.147
341071.367,1781523776.358,jump,-1.147
341071.468,1781523776.458,jump,-1.146
341071.569,1781523776.559,jump,-1.147
341071.670,1781523776.659,jump,-1.148
341071.772,1781523776.759,jump,-1.148
341071.873,1781523776.859,jump,-1.148
341071.975,1781523776.959,jump,-1.147
341072.076,1781523777.060,jump,-1.071
341072.177,1781523777.160,jump,-1.009
341072.278,1781523777.260,jump,-1.010
341072.379,1781523777.360,jump,-1.009
341072.481,1781523777.460,jump,-1.009
341072.582,1781523777.561,jump,-1.008
341072.683,1781523777.661,jump,-1.010
341072.784,1781523777.761,jump,-1.009
341072.885,1781523777.861,jump,-1.009
341072.987,1781523777.961,jump,-1.009
341096.611,1781523801.500,hb,
341156.694,1781523861.509,hb,
341216.846,1781523921.609,hb,
341276.888,1781523981.621,hb,
341336.935,1781524041.638,hb,
341355.378,1781524060.074,jump,1.425
341355.479,1781524060.177,jump,2.569
341355.577,1781524060.277,jump,2.514
341355.677,1781524060.380,jump,2.562
341355.775,1781524060.481,jump,2.521
341355.875,1781524060.584,jump,2.572
341355.975,1781524060.686,jump,2.569
341356.073,1781524060.787,jump,2.512
341356.174,1781524060.890,jump,2.569
341356.274,1781524060.992,jump,2.569
341356.374,1781524061.095,jump,2.302
341356.474,1781524061.198,jump,2.257
341356.573,1781524061.299,jump,2.219
341356.673,1781524061.401,jump,2.244
341356.772,1781524061.502,jump,2.221
341356.872,1781524061.604,jump,2.253
341356.970,1781524061.705,jump,2.220
341357.069,1781524061.806,jump,2.218
341357.168,1781524061.907,jump,2.219
341357.268,1781524062.009,jump,2.239
341357.366,1781524062.109,jump,1.944
341357.466,1781524062.212,jump,1.979
341357.565,1781524062.312,jump,1.949
341357.665,1781524062.414,jump,1.974
341357.764,1781524062.515,jump,1.947
341357.864,1781524062.617,jump,1.978
341357.962,1781524062.717,jump,1.946
341358.061,1781524062.818,jump,1.942
341358.159,1781524062.918,jump,1.942
341358.257,1781524063.018,jump,1.904
341358.356,1781524063.118,jump,1.709
341358.455,1781524063.219,jump,1.710
341358.553,1781524063.319,jump,1.694
341358.652,1781524063.419,jump,1.725
341358.750,1781524063.520,jump,1.710
341358.849,1781524063.620,jump,1.712
341358.948,1781524063.720,jump,1.709
341359.046,1781524063.821,jump,1.710
341359.145,1781524063.921,jump,1.709
341359.244,1781524064.021,jump,1.678
341359.342,1781524064.121,jump,1.505
341359.442,1781524064.223,jump,1.525
341359.542,1781524064.324,jump,1.517
341359.642,1781524064.426,jump,1.521
341359.742,1781524064.527,jump,1.526
341359.841,1781524064.628,jump,1.507
341359.941,1781524064.729,jump,1.527
341360.040,1781524064.830,jump,1.505
341360.140,1781524064.931,jump,1.525
341360.240,1781524065.033,jump,1.486
341360.340,1781524065.135,jump,1.344
341360.441,1781524065.236,jump,1.343
341360.540,1781524065.337,jump,1.331
341360.640,1781524065.438,jump,1.338
341360.739,1781524065.538,jump,1.326
341360.839,1781524065.640,jump,1.344
341360.940,1781524065.742,jump,1.344
341361.039,1781524065.843,jump,1.336
341361.140,1781524065.944,jump,1.343
341361.239,1781524066.045,jump,1.260
341361.339,1781524066.146,jump,1.180
341361.439,1781524066.247,jump,1.177
341361.539,1781524066.349,jump,1.179
341361.639,1781524066.450,jump,1.176
341361.739,1781524066.551,jump,1.181
341361.838,1781524066.651,jump,1.167
341361.938,1781524066.752,jump,1.178
341362.037,1781524066.853,jump,1.168
341362.136,1781524066.953,jump,1.166
341362.235,1781524067.053,jump,1.103
341362.334,1781524067.153,jump,1.030
341362.434,1781524067.254,jump,1.029
341362.533,1781524067.354,jump,1.029
341362.632,1781524067.454,jump,1.030
341362.731,1781524067.554,jump,1.030
341362.831,1781524067.655,jump,1.027
341362.930,1781524067.755,jump,1.031
341363.029,1781524067.855,jump,1.029
341363.129,1781524067.956,jump,1.030
341396.716,1781524101.646,hb,
341456.697,1781524161.677,hb,
341516.721,1781524221.719,hb,
341576.729,1781524281.753,hb,
341580.137,1781524285.160,jump,-1.188
341580.238,1781524285.260,jump,-1.189
341580.340,1781524285.360,jump,-1.189
341580.441,1781524285.461,jump,-1.189
341580.543,1781524285.561,jump,-1.189
341580.644,1781524285.661,jump,-1.189
341580.745,1781524285.761,jump,-1.189
341580.847,1781524285.862,jump,-1.190
341580.948,1781524285.962,jump,-1.188
341581.050,1781524286.062,jump,-1.147
341581.151,1781524286.162,jump,-1.117
341581.252,1781524286.262,jump,-1.117
341581.354,1781524286.363,jump,-1.117
341581.455,1781524286.463,jump,-1.117
341581.556,1781524286.563,jump,-1.117
341581.657,1781524286.663,jump,-1.116
341581.759,1781524286.763,jump,-1.118
341581.860,1781524286.864,jump,-1.118
341581.962,1781524286.964,jump,-1.116
341582.063,1781524287.064,jump,-1.079
341582.164,1781524287.164,jump,-1.049
341582.265,1781524287.265,jump,-1.050
341582.367,1781524287.365,jump,-1.049
341582.468,1781524287.465,jump,-1.049
341582.569,1781524287.565,jump,-1.050
341582.670,1781524287.665,jump,-1.049
341582.772,1781524287.765,jump,-1.050
341582.873,1781524287.866,jump,-1.050
341582.974,1781524287.966,jump,-1.050
341583.075,1781524288.066,jump,-1.016
341636.934,1781524341.754,hb,
341697.098,1781524401.851,hb,
341757.238,1781524461.949,hb,
341807.460,1781524512.148,jump,1.618
341807.560,1781524512.250,jump,1.642
341807.659,1781524512.351,jump,1.620
341807.759,1781524512.453,jump,1.644
341807.858,1781524512.553,jump,1.620
341807.958,1781524512.655,jump,1.641
341808.057,1781524512.755,jump,1.620
341808.157,1781524512.857,jump,1.641
341808.257,1781524512.959,jump,1.641
341808.357,1781524513.060,jump,1.538
341808.457,1781524513.162,jump,1.438
341808.557,1781524513.263,jump,1.442
341808.658,1781524513.365,jump,1.443
341808.757,1781524513.466,jump,1.430
341808.856,1781524513.567,jump,1.430
341808.956,1781524513.668,jump,1.442
341809.056,1781524513.770,jump,1.440
341809.157,1781524513.871,jump,1.443
341809.257,1781524513.973,jump,1.445
341809.357,1781524514.075,jump,1.335
341809.457,1781524514.176,jump,1.267
341809.557,1781524514.278,jump,1.268
341809.658,1781524514.379,jump,1.268
341809.758,1781524514.480,jump,1.268
341809.858,1781524514.582,jump,1.270
341809.957,1781524514.682,jump,1.257
341810.058,1781524514.784,jump,1.270
341810.158,1781524514.886,jump,1.269
341810.258,1781524514.987,jump,1.271
341810.358,1781524515.088,jump,1.146
341810.457,1781524515.189,jump,1.107
341810.557,1781524515.289,jump,1.108
341810.656,1781524515.390,jump,1.107
341810.756,1781524515.490,jump,1.097
341810.855,1781524515.591,jump,1.116
341810.954,1781524515.691,jump,1.106
341811.053,1781524515.791,jump,1.105
341811.153,1781524515.892,jump,1.114
341811.254,1781524515.994,jump,1.116
341811.354,1781524516.095,jump,1.003
341817.247,1781524522.031,hb,
341877.227,1781524582.088,hb,
341937.242,1781524642.154,hb,
341997.251,1781524702.203,hb,
342057.330,1781524762.221,hb,
342117.393,1781524822.227,hb,
342177.454,1781524882.242,hb,
342237.605,1781524942.336,hb,
342289.425,1781524994.136,jump,1.185
342289.526,1781524994.237,jump,1.190
