raw_s,wall_s,kind,jump_ms
346568.272,1781529272.709,jump,-1.083
346568.374,1781529272.809,jump,-1.082
346568.475,1781529272.909,jump,-1.085
346568.576,1781529273.010,jump,-1.075
346594.805,1781529299.159,jump,1.693
346594.903,1781529299.259,jump,1.675
346595.002,1781529299.360,jump,1.678
346595.101,1781529299.460,jump,1.677
346595.200,1781529299.561,jump,1.683
346595.299,1781529299.661,jump,1.680
346595.397,1781529299.762,jump,1.681
346595.496,1781529299.862,jump,1.681
346595.596,1781529299.963,jump,1.693
346595.695,1781529300.064,jump,1.580
346595.795,1781529300.166,jump,1.498
346595.894,1781529300.267,jump,1.489
346595.993,1781529300.367,jump,1.479
346596.093,1781529300.468,jump,1.488
346596.192,1781529300.569,jump,1.476
346596.291,1781529300.669,jump,1.475
346596.390,1781529300.770,jump,1.485
346596.489,1781529300.870,jump,1.477
346596.588,1781529300.970,jump,1.479
346596.687,1781529301.071,jump,1.368
346596.786,1781529301.171,jump,1.307
346596.885,1781529301.272,jump,1.300
346596.984,1781529301.372,jump,1.300
346597.083,1781529301.472,jump,1.302
346597.182,1781529301.573,jump,1.302
346597.281,1781529301.673,jump,1.300
346597.381,1781529301.774,jump,1.304
346597.480,1781529301.874,jump,1.301
346597.579,1781529301.974,jump,1.301
346597.678,1781529302.075,jump,1.202
346597.778,1781529302.176,jump,1.154
346597.877,1781529302.276,jump,1.146
346597.976,1781529302.376,jump,1.147
346598.075,1781529302.477,jump,1.149
346598.176,1781529302.578,jump,1.158
346598.275,1781529302.678,jump,1.145
346598.375,1781529302.780,jump,1.158
346598.475,1781529302.881,jump,1.159
346598.575,1781529302.983,jump,1.160
346598.675,1781529303.083,jump,1.045
346598.775,1781529303.184,jump,1.014
346598.874,1781529303.284,jump,1.011
346598.973,1781529303.385,jump,1.009
346599.073,1781529303.486,jump,1.021
346599.173,1781529303.586,jump,1.013
346599.273,1781529303.687,jump,1.013
346599.373,1781529303.788,jump,1.021
346599.473,1781529303.890,jump,1.020
346599.573,1781529303.991,jump,1.021
346621.591,1781529326.084,hb,
346681.623,1781529386.112,hb,
346741.670,1781529446.134,hb,
346801.696,1781529506.162,hb,
346861.615,1781529566.214,hb,
346921.595,1781529626.258,hb,
346981.584,1781529686.282,hb,
347041.609,1781529746.311,hb,
347101.631,1781529806.342,hb,
347141.405,1781529846.127,jump,-1.033
347141.506,1781529846.227,jump,-1.033
347141.607,1781529846.327,jump,-1.032
347141.708,1781529846.427,jump,-1.033
347141.810,1781529846.528,jump,-1.034
347141.911,1781529846.628,jump,-1.033
347142.012,1781529846.728,jump,-1.032
347142.113,1781529846.828,jump,-1.034
347142.215,1781529846.928,jump,-1.033
347142.316,1781529847.028,jump,-1.021
347161.762,1781529866.361,hb,
347221.926,1781529926.364,hb,
347270.683,1781529975.054,jump,1.034
347270.782,1781529975.154,jump,2.033
347270.880,1781529975.254,jump,2.038
347270.978,1781529975.355,jump,2.034
347271.077,1781529975.455,jump,2.031
347271.175,1781529975.555,jump,2.031
347271.273,1781529975.656,jump,2.034
347271.372,1781529975.756,jump,2.038
347271.470,1781529975.856,jump,2.033
347271.568,1781529975.957,jump,2.032
347271.668,1781529976.058,jump,1.924
347271.767,1781529976.160,jump,1.811
347271.867,1781529976.261,jump,1.804
347271.967,1781529976.363,jump,1.820
347272.065,1781529976.463,jump,1.792
347272.164,1781529976.564,jump,1.797
347272.263,1781529976.664,jump,1.790
347272.363,1781529976.766,jump,1.818
347272.462,1781529976.866,jump,1.791
347272.560,1781529976.967,jump,1.792
347272.659,1781529977.068,jump,1.682
347272.758,1781529977.168,jump,1.579
347272.858,1781529977.269,jump,1.586
347272.958,1781529977.371,jump,1.599
347273.057,1781529977.472,jump,1.579
347273.156,1781529977.572,jump,1.577
347273.255,1781529977.673,jump,1.584
347273.355,1781529977.775,jump,1.598
347273.454,1781529977.875,jump,1.586
347273.554,1781529977.976,jump,1.584
347273.653,1781529978.077,jump,1.451
347273.752,1781529978.177,jump,1.388
347273.851,1781529978.278,jump,1.394
347273.951,1781529978.379,jump,1.399
347274.050,1781529978.480,jump,1.391
347274.150,1781529978.581,jump,1.392
347274.249,1781529978.681,jump,1.391
347274.348,1781529978.782,jump,1.387
347274.447,1781529978.882,jump,1.392
347274.546,1781529978.982,jump,1.389
347274.645,1781529979.083,jump,1.256
347274.745,1781529979.185,jump,1.238
347274.845,1781529979.285,jump,1.225
347274.945,1781529979.387,jump,1.236
347275.044,1781529979.487,jump,1.222
347275.144,1781529979.588,jump,1.237
347275.244,1781529979.689,jump,1.225
347275.343,1781529979.789,jump,1.225
347275.442,1781529979.890,jump,1.223
347275.542,1781529979.991,jump,1.232
347275.641,1781529980.091,jump,1.095
347275.740,1781529980.192,jump,1.077
347275.840,1781529980.292,jump,1.079
347275.939,1781529980.393,jump,1.081
347276.039,1781529980.493,jump,1.077
347276.138,1781529980.593,jump,1.078
347276.237,1781529980.694,jump,1.076
347276.337,1781529980.795,jump,1.089
347276.436,1781529980.895,jump,1.076
347276.537,1781529980.996,jump,1.088
347281.925,1781529986.425,hb,
347341.868,1781530046.494,hb,
347368.418,1781530073.056,jump,-1.309
347368.521,1781530073.157,jump,-2.560
347368.624,1781530073.257,jump,-2.563
347368.726,1781530073.357,jump,-2.560
347368.829,1781530073.457,jump,-2.561
347368.932,1781530073.557,jump,-2.560
347369.035,1781530073.658,jump,-2.563
347369.137,1781530073.758,jump,-2.563
347369.240,1781530073.858,jump,-2.560
347369.343,1781530073.958,jump,-2.564
347369.446,1781530074.059,jump,-2.393
347369.548,1781530074.159,jump,-2.240
347369.650,1781530074.259,jump,-2.240
347369.753,1781530074.359,jump,-2.242
347369.855,1781530074.459,jump,-2.240
347369.958,1781530074.560,jump,-2.243
347370.061,1781530074.660,jump,-2.242
347370.163,1781530074.760,jump,-2.242
347370.266,1781530074.861,jump,-2.242
347370.368,1781530074.961,jump,-2.240
347370.470,1781530075.061,jump,-2.087
347370.572,1781530075.161,jump,-1.961
347370.674,1781530075.261,jump,-1.958
347370.777,1781530075.361,jump,-1.961
347370.879,1781530075.462,jump,-1.961
347370.981,1781530075.562,jump,-1.961
347371.083,1781530075.662,jump,-1.963
347371.185,1781530075.762,jump,-1.959
347371.287,1781530075.862,jump,-1.961
347371.389,1781530075.962,jump,-1.961
347371.491,1781530076.063,jump,-1.814
347371.593,1781530076.163,jump,-1.719
347371.695,1781530076.263,jump,-1.717
347371.797,1781530076.363,jump,-1.720
347371.899,1781530076.463,jump,-1.719
347372.001,1781530076.564,jump,-1.718
347372.103,1781530076.664,jump,-1.719
347372.205,1781530076.764,jump,-1.717
347372.307,1781530076.864,jump,-1.720
347372.409,1781530076.964,jump,-1.718
347372.510,1781530077.065,jump,-1.603
347372.612,1781530077.165,jump,-1.508
347372.714,1781530077.265,jump,-1.506
347372.816,1781530077.365,jump,-1.507
347372.917,1781530077.465,jump,-1.507
347373.019,1781530077.566,jump,-1.506
347373.121,1781530077.666,jump,-1.508
347373.223,1781530077.766,jump,-1.508
347373.324,1781530077.866,jump,-1.508
347373.426,1781530077.967,jump,-1.507
347373.528,1781530078.067,jump,-1.391
347373.629,1781530078.167,jump,-1.322
347373.731,1781530078.267,jump,-1.324
347373.832,1781530078.367,jump,-1.322
347373.934,1781530078.468,jump,-1.324
347374.035,1781530078.568,jump,-1.323
347374.137,1781530078.668,jump,-1.322
347374.238,1781530078.768,jump,-1.324
347374.340,1781530078.869,jump,-1.322
347374.442,1781530078.969,jump,-1.323
347374.543,1781530079.069,jump,-1.230
347374.644,1781530079.169,jump,-1.163
347374.746,1781530079.270,jump,-1.163
347374.847,1781530079.370,jump,-1.163
347374.949,1781530079.470,jump,-1.162
347375.050,1781530079.570,jump,-1.162
347375.152,1781530079.671,jump,-1.162
347375.253,1781530079.771,jump,-1.161
347375.354,1781530079.871,jump,-1.163
347375.456,1781530079.971,jump,-1.162
347375.557,1781530080.071,jump,-1.070
347375.658,1781530080.172,jump,-1.021
347375.759,1781530080.272,jump,-1.020
347375.861,1781530080.372,jump,-1.023
347375.962,1781530080.472,jump,-1.020
347376.063,1781530080.572,jump,-1.022
347376.164,1781530080.673,jump,-1.022
347376.266,1781530080.773,jump,-1.022
347376.367,1781530080.873,jump,-1.021
347376.468,1781530080.973,jump,-1.023
347401.691,1781530106.121,jump,1.933
347401.789,1781530106.222,jump,1.930
347401.888,1781530106.322,jump,1.928
347401.987,1781530106.423,jump,1.922
347402.086,1781530106.524,jump,1.939
347402.086,1781530106.524,hb,
347402.185,1781530106.625,jump,1.935
347402.284,1781530106.726,jump,1.931
347402.383,1781530106.826,jump,1.926
347402.481,1781530106.927,jump,1.921
347402.580,1781530107.028,jump,1.885
347402.679,1781530107.128,jump,1.692
347402.778,1781530107.229,jump,1.700
347402.877,1781530107.330,jump,1.696
347402.976,1781530107.430,jump,1.693
347403.075,1781530107.531,jump,1.705
347403.174,1781530107.632,jump,1.700
347403.273,1781530107.733,jump,1.694
347403.372,1781530107.834,jump,1.701
347403.473,1781530107.936,jump,1.719
347403.572,1781530108.036,jump,1.637
347403.672,1781530108.138,jump,1.509
347403.771,1781530108.239,jump,1.497
347403.871,1781530108.340,jump,1.507
347403.970,1781530108.441,jump,1.495
347404.069,1781530108.542,jump,1.490
347404.169,1781530108.642,jump,1.496
347404.268,1781530108.744,jump,1.502
347404.368,1781530108.844,jump,1.493
347404.467,1781530108.945,jump,1.494
347404.566,1781530109.045,jump,1.436
347404.666,1781530109.147,jump,1.328
347404.765,1781530109.248,jump,1.315
347404.866,1781530109.349,jump,1.328
347404.965,1781530109.450,jump,1.313
347405.064,1781530109.550,jump,1.315
347405.163,1781530109.651,jump,1.313
347405.264,1781530109.752,jump,1.328
347405.363,1781530109.853,jump,1.314
347405.463,1781530109.955,jump,1.329
347405.562,1781530110.055,jump,1.243
347405.663,1781530110.156,jump,1.168
347405.762,1781530110.257,jump,1.156
347405.862,1781530110.358,jump,1.168
347405.961,1781530110.458,jump,1.154
347406.060,1781530110.559,jump,1.150
347406.159,1781530110.659,jump,1.161
347406.259,1781530110.760,jump,1.159
347406.359,1781530110.861,jump,1.164
347406.459,1781530110.962,jump,1.164
347406.559,1781530111.063,jump,1.086
347406.659,1781530111.164,jump,1.028
347406.759,1781530111.265,jump,1.028
347406.859,1781530111.366,jump,1.022
347406.958,1781530111.466,jump,1.021
347407.058,1781530111.567,jump,1.020
347407.157,1781530111.667,jump,1.021
347407.257,1781530111.768,jump,1.024
347407.357,1781530111.869,jump,1.026
347407.457,1781530111.970,jump,1.026
347433.564,1781530138.154,jump,-1.719
347433.666,1781530138.254,jump,-1.722
347433.768,1781530138.354,jump,-1.724
347433.870,1781530138.455,jump,-1.719
347433.972,1781530138.555,jump,-1.719
347434.074,1781530138.655,jump,-1.721
347434.176,1781530138.755,jump,-1.722
347434.278,1781530138.855,jump,-1.723
347434.380,1781530138.956,jump,-1.722
347434.482,1781530139.056,jump,-1.610
347434.584,1781530139.156,jump,-1.508
347434.685,1781530139.257,jump,-1.510
347434.787,1781530139.357,jump,-1.510
347434.889,1781530139.457,jump,-1.508
347434.991,1781530139.557,jump,-1.509
347435.092,1781530139.657,jump,-1.510
347435.194,1781530139.758,jump,-1.510
347435.296,1781530139.858,jump,-1.509
347435.398,1781530139.958,jump,-1.508
347435.499,1781530140.058,jump,-1.410
347435.601,1781530140.159,jump,-1.324
347435.702,1781530140.259,jump,-1.323
347435.804,1781530140.359,jump,-1.324
347435.905,1781530140.459,jump,-1.323
347436.007,1781530140.559,jump,-1.323
347436.108,1781530140.659,jump,-1.324
347436.210,1781530140.760,jump,-1.323
347436.311,1781530140.860,jump,-1.325
347436.413,1781530140.960,jump,-1.323
347436.514,1781530141.060,jump,-1.242
347436.616,1781530141.160,jump,-1.164
347436.717,1781530141.261,jump,-1.165
347436.818,1781530141.361,jump,-1.162
347436.920,1781530141.461,jump,-1.163
347437.021,1781530141.561,jump,-1.165
347437.123,1781530141.662,jump,-1.163
347437.224,1781530141.762,jump,-1.163
347437.325,1781530141.862,jump,-1.165
347437.427,1781530141.962,jump,-1.163
347437.528,1781530142.062,jump,-1.089
347437.629,1781530142.163,jump,-1.022
347437.730,1781530142.263,jump,-1.022
347437.832,1781530142.363,jump,-1.022
347437.933,1781530142.463,jump,-1.023
347438.034,1781530142.563,jump,-1.022
347438.135,1781530142.664,jump,-1.021
347438.236,1781530142.764,jump,-1.023
347438.338,1781530142.864,jump,-1.023
347438.439,1781530142.964,jump,-1.022
347462.158,1781530166.606,hb,
347522.255,1781530226.617,hb,
347531.776,1781530236.137,jump,2.550
347531.874,1781530236.237,jump,2.553
347531.971,1781530236.337,jump,2.554
347532.069,1781530236.438,jump,2.551
347532.167,1781530236.538,jump,2.551
347532.265,1781530236.638,jump,2.556
347532.362,1781530236.739,jump,2.551
347532.460,1781530236.839,jump,2.553
347532.558,1781530236.939,jump,2.553
347532.656,1781530237.040,jump,2.448
347532.754,1781530237.140,jump,2.245
347532.852,1781530237.241,jump,2.246
347532.950,1781530237.341,jump,2.247
347533.049,1781530237.442,jump,2.262
347533.147,1781530237.543,jump,2.252
347533.248,1781530237.645,jump,2.294
347533.348,1781530237.748,jump,2.295
347533.448,1781530237.850,jump,2.294
347533.548,1781530237.953,jump,2.295
347533.648,1781530238.055,jump,2.152
347533.749,1781530238.157,jump,2.014
347533.849,1781530238.259,jump,2.013
347533.948,1781530238.361,jump,1.999
347534.047,1781530238.461,jump,1.976
347534.147,1781530238.563,jump,2.014
347534.245,1781530238.663,jump,1.977
347534.345,1781530238.766,jump,2.016
347534.446,1781530238.868,jump,2.018
347534.546,1781530238.970,jump,2.013
347534.646,1781530239.073,jump,1.865
347534.746,1781530239.174,jump,1.769
347534.847,1781530239.276,jump,1.769
347534.946,1781530239.378,jump,1.756
347535.046,1781530239.480,jump,1.767
347535.145,1781530239.581,jump,1.752
347535.246,1781530239.683,jump,1.769
347535.346,1781530239.784,jump,1.768
347535.446,1781530239.886,jump,1.769
347535.546,1781530239.988,jump,1.771
347535.647,1781530240.090,jump,1.591
347535.747,1781530240.192,jump,1.554
347535.847,1781530240.294,jump,1.556
347535.947,1781530240.395,jump,1.544
347536.046,1781530240.496,jump,1.540
347536.146,1781530240.598,jump,1.556
347536.246,1781530240.699,jump,1.544
347536.346,1781530240.801,jump,1.556
347536.446,1781530240.903,jump,1.555
347536.547,1781530241.004,jump,1.554
347536.646,1781530241.105,jump,1.359
347536.747,1781530241.207,jump,1.368
347536.847,1781530241.309,jump,1.366
347536.946,1781530241.409,jump,1.348
347537.045,1781530241.509,jump,1.350
347537.144,1781530241.610,jump,1.350
347537.243,1781530241.710,jump,1.349
347537.342,1781530241.810,jump,1.349
347537.441,1781530241.911,jump,1.349
347537.540,1781530242.011,jump,1.341
347537.639,1781530242.111,jump,1.188
347537.738,1781530242.212,jump,1.189
347537.837,1781530242.312,jump,1.188
347537.936,1781530242.412,jump,1.188
347538.035,1781530242.512,jump,1.188
347538.134,1781530242.613,jump,1.189
347538.233,1781530242.713,jump,1.188
347538.332,1781530242.813,jump,1.187
347538.431,1781530242.913,jump,1.188
347538.531,1781530243.014,jump,1.185
347538.630,1781530243.114,jump,1.050
347538.729,1781530243.214,jump,1.048
347538.829,1781530243.315,jump,1.049
347538.928,1781530243.416,jump,1.053
347539.028,1781530243.516,jump,1.051
347539.128,1781530243.617,jump,1.054
347539.227,1781530243.718,jump,1.047
347539.326,1781530243.818,jump,1.048
347539.426,1781530243.918,jump,1.048
347539.525,1781530244.019,jump,1.029
347564.618,1781530269.189,jump,-1.092
347564.720,1781530269.289,jump,-1.092
347564.821,1781530269.390,jump,-1.092
347564.922,1781530269.490,jump,-1.092
347565.023,1781530269.590,jump,-1.092
347565.125,1781530269.690,jump,-1.092
347565.226,1781530269.790,jump,-1.091
347565.327,1781530269.890,jump,-1.092
347565.429,1781530269.991,jump,-1.092
347582.129,1781530286.619,hb,
347629.651,1781530334.107,jump,-1.235
347629.752,1781530334.207,jump,-1.235
347629.853,1781530334.307,jump,-1.236
347629.955,1781530334.408,jump,-1.237
347630.057,1781530334.508,jump,-1.237
347630.158,1781530334.608,jump,-1.235
347630.259,1781530334.708,jump,-1.235
347630.361,1781530334.808,jump,-1.235
347630.462,1781530334.909,jump,-1.237
347630.564,1781530335.009,jump,-1.225
347630.665,1781530335.109,jump,-1.086
347630.766,1781530335.209,jump,-1.085
347630.867,1781530335.309,jump,-1.089
347630.969,1781530335.409,jump,-1.083
347631.070,1781530335.510,jump,-1.087
347631.171,1781530335.610,jump,-1.086
347631.273,1781530335.710,jump,-1.085
347631.374,1781530335.810,jump,-1.085
347631.475,1781530335.910,jump,-1.086
347631.576,1781530336.011,jump,-1.083
347642.254,1781530346.628,hb,
347702.267,1781530406.707,hb,
347727.713,1781530432.168,jump,1.088
347727.813,1781530432.269,jump,1.087
347727.913,1781530432.370,jump,1.080
347728.013,1781530432.471,jump,1.087
347728.113,1781530432.572,jump,1.087
347728.213,1781530432.674,jump,1.087
347728.313,1781530432.775,jump,1.087
347728.413,1781530432.876,jump,1.081
347728.513,1781530432.977,jump,1.089
347760.613,1781530465.162,jump,-1.263
347760.715,1781530465.262,jump,-1.266
347760.816,1781530465.363,jump,-1.265
347760.918,1781530465.463,jump,-1.267
347761.019,1781530465.563,jump,-1.265
347761.121,1781530465.663,jump,-1.264
347761.222,1781530465.764,jump,-1.266
347761.324,1781530465.864,jump,-1.266
347761.425,1781530465.964,jump,-1.266
347761.527,1781530466.064,jump,-1.183
347761.628,1781530466.165,jump,-1.113
347761.730,1781530466.265,jump,-1.112
347761.831,1781530466.365,jump,-1.112
347761.932,1781530466.465,jump,-1.112
347762.034,1781530466.565,jump,-1.111
347762.135,1781530466.666,jump,-1.112
347762.236,1781530466.766,jump,-1.112
347762.236,1781530466.766,hb,
347762.338,1781530466.866,jump,-1.112
347762.439,1781530466.966,jump,-1.111
347762.540,1781530467.066,jump,-1.029
347793.677,1781530498.120,jump,2.826
347793.777,1781530498.223,jump,2.874
347793.876,1781530498.324,jump,2.823
347793.974,1781530498.425,jump,2.823
347794.072,1781530498.527,jump,2.823
347794.171,1781530498.628,jump,2.813
347794.269,1781530498.729,jump,2.823
347794.369,1781530498.832,jump,2.877
347794.468,1781530498.933,jump,2.822
347794.568,1781530499.036,jump,2.785
347794.667,1781530499.138,jump,2.485
347794.767,1781530499.240,jump,2.510
347794.865,1781530499.341,jump,2.482
347794.966,1781530499.444,jump,2.521
347795.063,1781530499.544,jump,2.461
347795.164,1781530499.647,jump,2.522
347795.262,1781530499.748,jump,2.479
347795.363,1781530499.851,jump,2.525
347795.461,1781530499.952,jump,2.483
347795.562,1781530500.055,jump,2.387
347795.660,1781530500.156,jump,2.181
347795.760,1781530500.258,jump,2.202
347795.859,1781530500.359,jump,2.183
347795.958,1781530500.460,jump,2.188
347796.057,1781530500.561,jump,2.176
347796.155,1781530500.661,jump,2.167
347796.254,1781530500.762,jump,2.181
347796.354,1781530500.865,jump,2.212
347796.453,1781530500.965,jump,2.178
347796.553,1781530501.068,jump,2.039
347796.652,1781530501.168,jump,1.915
347796.751,1781530501.270,jump,1.927
347796.850,1781530501.370,jump,1.914
347796.950,1781530501.473,jump,1.941
347797.049,1781530501.573,jump,1.914
347797.149,1781530501.675,jump,1.942
347797.248,1781530501.776,jump,1.913
347797.347,1781530501.877,jump,1.924
347797.446,1781530501.978,jump,1.913
347797.546,1781530502.080,jump,1.763
347797.645,1781530502.181,jump,1.683
347797.745,1781530502.282,jump,1.693
347797.843,1781530502.382,jump,1.682
347797.944,1781530502.484,jump,1.705
347798.042,1781530502.585,jump,1.683
347798.143,1781530502.687,jump,1.705
347798.241,1781530502.787,jump,1.681
347798.342,1781530502.889,jump,1.705
347798.441,1781530502.990,jump,1.682
347798.541,1781530503.091,jump,1.533
347798.640,1781530503.192,jump,1.480
347798.739,1781530503.293,jump,1.486
347798.838,1781530503.393,jump,1.480
347798.938,1781530503.495,jump,1.498
347799.037,1781530503.595,jump,1.478
347799.137,1781530503.697,jump,1.499
347799.236,1781530503.797,jump,1.479
347799.337,1781530503.899,jump,1.498
347799.436,1781530504.000,jump,1.479
347799.536,1781530504.101,jump,1.329
347799.635,1781530504.201,jump,1.302
347799.734,1781530504.302,jump,1.303
347799.834,1781530504.403,jump,1.318
347799.934,1781530504.505,jump,1.316
347800.034,1781530504.606,jump,1.311
347800.134,1781530504.707,jump,1.317
347800.233,1781530504.808,jump,1.304
347800.334,1781530504.910,jump,1.318
347800.434,1781530505.011,jump,1.303
347800.534,1781530505.112,jump,1.158
347800.634,1781530505.214,jump,1.158
347800.733,1781530505.314,jump,1.147
347800.833,1781530505.415,jump,1.148
347800.933,1781530505.516,jump,1.157
347801.033,1781530505.617,jump,1.155
347801.133,1781530505.718,jump,1.159
347801.232,1781530505.818,jump,1.146
347801.332,1781530505.920,jump,1.157
347801.432,1781530506.021,jump,1.134
347801.532,1781530506.122,jump,1.014
347801.632,1781530506.223,jump,1.020
347801.732,1781530506.324,jump,1.019
347801.832,1781530506.425,jump,1.021
347801.933,1781530506.526,jump,1.019
347802.033,1781530506.627,jump,1.018
347802.132,1781530506.728,jump,1.013
347802.232,1781530506.828,jump,1.013
347802.332,1781530506.929,jump,1.018
347822.146,1781530526.817,hb,
347826.457,1781530531.129,jump,-2.592
347826.560,1781530531.229,jump,-2.591
347826.663,1781530531.329,jump,-2.589
347826.765,1781530531.429,jump,-2.592
347826.868,1781530531.529,jump,-2.592
347826.971,1781530531.630,jump,-2.591
347827.074,1781530531.730,jump,-2.590
347827.177,1781530531.830,jump,-2.590
347827.279,1781530531.930,jump,-2.589
347827.382,1781530532.030,jump,-2.503
347827.484,1781530532.130,jump,-2.267
347827.587,1781530532.230,jump,-2.265
347827.689,1781530532.331,jump,-2.269
347827.792,1781530532.431,jump,-2.265
347827.894,1781530532.531,jump,-2.266
347827.997,1781530532.631,jump,-2.266
347828.099,1781530532.731,jump,-2.268
347828.202,1781530532.832,jump,-2.271
347828.304,1781530532.932,jump,-2.266
347828.407,1781530533.032,jump,-2.215
347828.509,1781530533.132,jump,-1.984
347828.611,1781530533.233,jump,-1.986
347828.713,1781530533.333,jump,-1.985
347828.815,1781530533.433,jump,-1.984
347828.918,1781530533.533,jump,-1.984
347829.020,1781530533.634,jump,-1.984
347829.122,1781530533.734,jump,-1.983
347829.224,1781530533.834,jump,-1.986
347829.326,1781530533.934,jump,-1.984
347829.428,1781530534.034,jump,-1.929
347829.531,1781530534.135,jump,-1.740
347829.633,1781530534.235,jump,-1.740
347829.734,1781530534.335,jump,-1.738
347829.836,1781530534.435,jump,-1.738
347829.938,1781530534.536,jump,-1.740
347830.040,1781530534.636,jump,-1.738
347830.142,1781530534.736,jump,-1.739
347830.244,1781530534.836,jump,-1.741
347830.346,1781530534.937,jump,-1.739
347830.448,1781530535.037,jump,-1.665
347830.550,1781530535.137,jump,-1.524
347830.652,1781530535.237,jump,-1.524
347830.753,1781530535.337,jump,-1.524
347830.855,1781530535.438,jump,-1.525
347830.957,1781530535.538,jump,-1.524
347831.059,1781530535.638,jump,-1.524
347831.160,1781530535.738,jump,-1.525
347831.262,1781530535.838,jump,-1.524
347831.364,1781530535.939,jump,-1.524
347831.465,1781530536.039,jump,-1.458
347831.567,1781530536.139,jump,-1.337
347831.668,1781530536.239,jump,-1.338
347831.770,1781530536.339,jump,-1.338
347831.871,1781530536.439,jump,-1.337
347831.973,1781530536.540,jump,-1.336
347832.075,1781530536.640,jump,-1.340
347832.176,1781530536.740,jump,-1.337
347832.278,1781530536.840,jump,-1.339
347832.379,1781530536.941,jump,-1.339
347832.481,1781530537.041,jump,-1.276
347832.582,1781530537.141,jump,-1.176
347832.684,1781530537.242,jump,-1.176
347832.785,1781530537.342,jump,-1.175
347832.887,1781530537.442,jump,-1.176
347832.988,1781530537.542,jump,-1.174
347833.089,1781530537.642,jump,-1.177
347833.191,1781530537.743,jump,-1.174
347833.292,1781530537.843,jump,-1.176
347833.394,1781530537.943,jump,-1.175
347833.495,1781530538.043,jump,-1.122
347833.596,1781530538.144,jump,-1.033
347833.698,1781530538.244,jump,-1.034
347833.799,1781530538.344,jump,-1.047
347833.900,1781530538.444,jump,-1.020
347834.001,1781530538.544,jump,-1.033
347834.103,1781530538.645,jump,-1.034
347834.204,1781530538.745,jump,-1.034
347834.305,1781530538.845,jump,-1.032
347834.406,1781530538.945,jump,-1.033
347882.360,1781530586.849,hb,
347942.447,1781530646.871,hb,
348002.503,1781530706.873,hb,
348062.548,1781530766.887,hb,
348122.596,1781530826.906,hb,
348182.596,1781530886.962,hb,
348182.696,1781530887.063,jump,1.354
348182.796,1781530887.166,jump,2.560
348182.894,1781530887.266,jump,2.503
348182.992,1781530887.367,jump,2.508
348183.091,1781530887.468,jump,2.510
348183.189,1781530887.569,jump,2.515
348183.289,1781530887.672,jump,2.560
348183.387,1781530887.772,jump,2.500
348183.487,1781530887.875,jump,2.561
348183.585,1781530887.975,jump,2.505
348183.686,1781530888.078,jump,2.347
348183.786,1781530888.180,jump,2.249
